    2.629278    0.031623   -0.010229   -0.008474   -0.003680
    1.870048    0.031623   -0.010423   -0.009120   -0.004476
    2.790025    0.031623   -0.009992   -0.007651   -0.002588
    7.053874    0.031623    0.021698    0.052115    0.007482
    7.040674    0.031623    0.021800    0.052475    0.007446
    3.763703    0.031623   -0.008231   -0.001942    0.003947
    0.600019    0.031623   -0.010442   -0.009184   -0.004555
    9.915088    0.031623    0.079012   -0.082251    0.095962
    4.438866    0.031623   -0.005802    0.005581    0.011739
    3.708758    0.031623   -0.008243   -0.001952    0.004012
    6.263921    0.031623    0.012775    0.045326    0.020998
    0.591419    0.031623   -0.010488   -0.009358   -0.004826
    8.873444    0.031623    0.063947   -0.026981   -0.040698
    1.226380    0.031623   -0.010489   -0.009360   -0.004824
    1.396500    0.031623   -0.010447   -0.009201   -0.004577
    6.671057    0.031623    0.018829    0.051974    0.013378
    1.093653    0.031623   -0.010489   -0.009360   -0.004820
    0.061535    0.031623   -0.010454   -0.009234   -0.004642
    9.807966    0.031623    0.078786   -0.081367    0.093587
    5.457271    0.031623    0.000721    0.022507    0.022247
    0.149991    0.031623   -0.010415   -0.009091   -0.004435
    5.866444    0.031623    0.006412    0.034107    0.023225
    0.739832    0.031623   -0.010491   -0.009367   -0.004836
    3.009576    0.031623   -0.009917   -0.007435   -0.002420
    3.192357    0.031623   -0.009628   -0.006476   -0.001263
    9.709470    0.031623    0.078103   -0.078606    0.085011
    3.342174    0.031623   -0.009145   -0.004836    0.000817
    5.331069    0.031623    0.000039    0.020990    0.021809
    1.023267    0.031623   -0.010401   -0.009039   -0.004348
    6.669713    0.031623    0.018854    0.051970    0.013178
    1.164011    0.031623   -0.010472   -0.009293   -0.004709
    8.128540    0.031623    0.052506    0.004073   -0.067839
    6.745848    0.031623    0.019662    0.052595    0.011943
    3.079784    0.031623   -0.009809   -0.007070   -0.001957
    6.270514    0.031623    0.013348    0.046392    0.020866
    8.703822    0.031623    0.063112   -0.023906   -0.048911
    1.878205    0.031623   -0.010332   -0.008802   -0.004037
    8.033171    0.031623    0.050016    0.009277   -0.064884
    8.170364    0.031623    0.051374    0.006968   -0.068689
    1.551827    0.031623   -0.010379   -0.008961   -0.004246
    8.139515    0.031623    0.051949    0.005205   -0.066880
    5.494073    0.031623    0.003165    0.027899    0.023368
    3.830485    0.031623   -0.007970   -0.001042    0.005127
    0.463871    0.031623   -0.010483   -0.009341   -0.004802
    0.735009    0.031623   -0.010468   -0.009279   -0.004689
    7.025128    0.031623    0.021681    0.052664    0.007817
    6.065904    0.031623    0.008155    0.036842    0.022177
    9.288656    0.031623    0.074399   -0.064420    0.046805
    2.942243    0.031623   -0.009822   -0.007087   -0.001908
    8.505119    0.031623    0.060418   -0.015764   -0.060244
    4.082070    0.031623   -0.007108    0.001655    0.007971
    0.410006    0.031623   -0.010464   -0.009266   -0.004676
    8.014840    0.031623    0.049629    0.009952   -0.064019
    9.390245    0.031623    0.076575   -0.072915    0.071109
    3.072629    0.031623   -0.009641   -0.006483   -0.001172
    4.780576    0.031623   -0.004072    0.010715    0.016521
    6.525469    0.031623    0.017091    0.050206    0.015512
    4.654870    0.031623   -0.004435    0.009655    0.015562
    2.164153    0.031623   -0.010412   -0.009100   -0.004494
    7.419746    0.031623    0.026337    0.048093   -0.004711
    8.058560    0.031623    0.049525    0.010745   -0.066208
    3.226009    0.031623   -0.009592   -0.006357   -0.001122
    4.295003    0.031623   -0.006405    0.003795    0.010092
    2.611670    0.031623   -0.010223   -0.008463   -0.003694
    4.414736    0.031623   -0.005892    0.005319    0.011506
    7.560217    0.031623    0.033891    0.037033   -0.026522
    0.675468    0.031623   -0.010417   -0.009095   -0.004429
    7.963119    0.031623    0.048406    0.012570   -0.062709
    6.806511    0.031623    0.019678    0.052417    0.012009
    4.286150    0.031623   -0.006540    0.003389    0.009705
    3.395227    0.031623   -0.009057   -0.004571    0.001070
    9.870890    0.031623    0.078943   -0.081974    0.095168
    2.722464    0.031623   -0.010100   -0.008033   -0.003111
    1.785887    0.031623   -0.010397   -0.009030   -0.004348
    9.916705    0.031623    0.079313   -0.083546    0.100785
    7.304843    0.031623    0.024515    0.050393    0.000490
    0.410352    0.031623   -0.010398   -0.009031   -0.004345
    1.349788    0.031623   -0.010483   -0.009338   -0.004789
    4.741004    0.031623   -0.004533    0.009202    0.014755
    4.816712    0.031623   -0.003946    0.010759    0.015784
    4.543294    0.031623   -0.005518    0.006391    0.012415
    5.537185    0.031623    0.001750    0.024822    0.022903
    2.078114    0.031623   -0.010430   -0.009159   -0.004566
    2.432646    0.031623   -0.010188   -0.008314   -0.003418
    7.634190    0.031623    0.036857    0.032512   -0.034898
    2.494196    0.031623   -0.010302   -0.008728   -0.004020
    3.015550    0.031623   -0.009828   -0.007129   -0.002014
    4.828095    0.031623   -0.003940    0.011090    0.016828
    6.967617    0.031623    0.021054    0.053036    0.009385
    6.627142    0.031623    0.017196    0.050820    0.016298
    1.987824    0.031623   -0.010367   -0.008926   -0.004213
    2.460901    0.031623   -0.010199   -0.008356   -0.003482
    4.270316    0.031623   -0.006303    0.004112    0.010410
    6.995779    0.031623    0.021202    0.052327    0.008678
    5.974548    0.031623    0.009404    0.039929    0.023054
    7.837838    0.031623    0.044665    0.019489   -0.055162
    1.462365    0.031623   -0.010421   -0.009110   -0.004451
    5.665708    0.031623    0.002618    0.026580    0.023086
    9.502953    0.031623    0.076844   -0.073719    0.071708
    6.894551    0.031623    0.020599    0.052792    0.010234
    2.749325    0.031623   -0.010125   -0.008122   -0.003236
    6.135059    0.031623    0.011617    0.043665    0.021973
    3.613430    0.031623   -0.008555   -0.002897    0.003115
    6.575735    0.031623    0.016621    0.050325    0.017165
    7.118172    0.031623    0.022514    0.052015    0.005617
    7.326363    0.031623    0.025310    0.049226   -0.002001
    2.863724    0.031623   -0.009989   -0.007678   -0.002725
    0.599578    0.031623   -0.010468   -0.009278   -0.004690
    1.053091    0.031623   -0.010398   -0.009027   -0.004331
    1.379042    0.031623   -0.010390   -0.009001   -0.004298
    4.557776    0.031623   -0.005500    0.006442    0.012456
    1.804664    0.031623   -0.010396   -0.009025   -0.004341
    7.240554    0.031623    0.023822    0.051056    0.002218
    1.104120    0.031623   -0.010490   -0.009361   -0.004823
    0.014058    0.031623   -0.010383   -0.008981   -0.004288
    6.746643    0.031623    0.019480    0.052437    0.012367
    5.003155    0.031623   -0.002147    0.015522    0.018914
    6.896227    0.031623    0.020589    0.052766    0.010245
    0.694970    0.031623   -0.010479   -0.009320   -0.004754
    8.760932    0.031623    0.063919   -0.026518   -0.044244
    5.698717    0.031623    0.004622    0.030841    0.023633
    5.886320    0.031623    0.007560    0.036864    0.024090
    6.953777    0.031623    0.021016    0.053030    0.009462
    4.308776    0.031623   -0.005594    0.006304    0.012641
    5.259993    0.031623   -0.000180    0.020257    0.021002
    4.586459    0.031623   -0.005316    0.006969    0.012899
    0.387372    0.031623   -0.010426   -0.009131   -0.004484
    5.607205    0.031623    0.005105    0.032143    0.024251
    0.761606    0.031623   -0.010460   -0.009247   -0.004642
    3.064687    0.031623   -0.009656   -0.006533   -0.001229
    0.473955    0.031623   -0.010408   -0.009064   -0.004389
    2.831918    0.031623   -0.010034   -0.007829   -0.002910
    4.799708    0.031623   -0.004245    0.009990    0.015332
    7.072627    0.031623    0.022098    0.052338    0.006715
    4.769541    0.031623   -0.004122    0.010608    0.016511
    9.782204    0.031623    0.078417   -0.079844    0.088547
    5.733154    0.031623    0.006057    0.034084    0.024410
    1.559115    0.031623   -0.010476   -0.009315   -0.004760
    5.162033    0.031623   -0.000799    0.018908    0.020727
    8.215025    0.031623    0.054092    0.000570   -0.068742
    3.065034    0.031623   -0.009677   -0.006599   -0.001299
    6.552471    0.031623    0.017341    0.050579    0.015498
    2.325406    0.031623   -0.010273   -0.008609   -0.003808
    4.906466    0.031623   -0.003654    0.011830    0.017278
    9.440179    0.031623    0.075068   -0.066734    0.051409
    4.113598    0.031623   -0.007280    0.001135    0.007478
    2.291163    0.031623   -0.010379   -0.008980   -0.004322
    4.968221    0.031623   -0.003249    0.012674    0.017210
    1.589624    0.031623   -0.010431   -0.009145   -0.004502
    1.664799    0.031623   -0.010359   -0.008895   -0.004157
    4.854722    0.031623   -0.003972    0.010761    0.015962
    1.333193    0.031623   -0.010476   -0.009308   -0.004738
    4.872891    0.031623   -0.003820    0.011142    0.016155
    8.422346    0.031623    0.055841   -0.003510   -0.068208
    3.243077    0.031623   -0.009570   -0.006284   -0.001035
    7.059607    0.031623    0.021746    0.052115    0.007374
    0.346512    0.031623   -0.010460   -0.009250   -0.004655
    9.560431    0.031623    0.077680   -0.077022    0.081345
    3.474235    0.031623   -0.008880   -0.003994    0.001738
    4.092381    0.031623   -0.006992    0.002011    0.008326
    6.964751    0.031623    0.021138    0.052958    0.009148
    6.995322    0.031623    0.021254    0.052974    0.008919
    4.605446    0.031623   -0.004860    0.008320    0.014149
    1.720620    0.031623   -0.010461   -0.009260   -0.004679
    6.599995    0.031623    0.017218    0.050759    0.016135
    2.287114    0.031623   -0.010378   -0.008985   -0.004350
    9.517766    0.031623    0.078005   -0.078355    0.085575
    0.195908    0.031623   -0.010375   -0.008951   -0.004239
    3.853780    0.031623   -0.008024   -0.001189    0.005034
    6.167098    0.031623    0.011667    0.043650    0.021803
    0.249271    0.031623   -0.010396   -0.009026   -0.004342
    1.594242    0.031623   -0.010457   -0.009242   -0.004640
    8.118595    0.031623    0.050354    0.009140   -0.067688
    4.404503    0.031623   -0.005841    0.005479    0.011673
    2.163823    0.031623   -0.010338   -0.008829   -0.004093
    7.227498    0.031623    0.023543    0.051488    0.003139
    4.713091    0.031623   -0.004652    0.008873    0.014504
    0.802964    0.031623   -0.010463   -0.009261   -0.004662
    5.972907    0.031623    0.008883    0.039170    0.023543
    3.896376    0.031623   -0.007887   -0.000761    0.005482
    1.003336    0.031623   -0.010478   -0.009315   -0.004743
    9.229813    0.031623    0.072438   -0.056882    0.026121
    8.823675    0.031623    0.064582   -0.028769   -0.039559
    5.286796    0.031623    0.000252    0.021416    0.021773
    6.682352    0.031623    0.018571    0.051810    0.013942
    4.757150    0.031623   -0.004109    0.010361    0.015611
    1.256208    0.031623   -0.010473   -0.009299   -0.004720
    0.601858    0.031623   -0.010473   -0.009297   -0.004719
    0.290235    0.031623   -0.010470   -0.009290   -0.004720
    0.403631    0.031623   -0.010479   -0.009325   -0.004776
    1.608822    0.031623   -0.010478   -0.009321   -0.004775
    6.627886    0.031623    0.016885    0.050607    0.016873
    9.526952    0.031623    0.078181   -0.079070    0.087781
    4.850691    0.031623   -0.003805    0.011410    0.016947
    2.164491    0.031623   -0.010408   -0.009080   -0.004450
    9.850090    0.031623    0.078747   -0.081165    0.092476
    1.276959    0.031623   -0.010477   -0.009313   -0.004744
    9.268736    0.031623    0.074098   -0.063449    0.045526
    8.368527    0.031623    0.056544   -0.005341   -0.067652
    2.187404    0.031623   -0.010369   -0.008938   -0.004244
    6.783698    0.031623    0.019477    0.052339    0.012386
    9.466415    0.031623    0.075942   -0.070177    0.061509
    8.275537    0.031623    0.054951   -0.001641   -0.067627
    8.460480    0.031623    0.057117   -0.006751   -0.066929
    9.627872    0.031623    0.078688   -0.081071    0.093582
    8.119292    0.031623    0.051293    0.006820   -0.067314
    2.416299    0.031623   -0.010203   -0.008365   -0.003486
    2.188102    0.031623   -0.010407   -0.009082   -0.004467
    5.864510    0.031623    0.005376    0.032052    0.023333
    9.144032    0.031623    0.072294   -0.056727    0.028309
    9.872280    0.031623    0.078823   -0.081471    0.093406
    2.498081    0.031623   -0.010308   -0.008741   -0.004023
    8.525175    0.031623    0.058740   -0.011073   -0.064120
    2.439858    0.031623   -0.010184   -0.008299   -0.003395
    5.043955    0.031623   -0.001962    0.015992    0.019168
    7.303311    0.031623    0.024699    0.050001   -0.000067
    5.600041    0.031623    0.002422    0.026237    0.023115
    6.828170    0.031623    0.020083    0.052690    0.011275
    1.343172    0.031623   -0.010487   -0.009355   -0.004818
    6.661066    0.031623    0.018709    0.051846    0.013406
    5.288759    0.031623   -0.000257    0.020279    0.021499
    5.631793    0.031623    0.003519    0.028571    0.023436
    6.212124    0.031623    0.012691    0.045422    0.021383
    2.518594    0.031623   -0.010281   -0.008648   -0.003894
    8.745513    0.031623    0.061635   -0.019683   -0.052262
    1.788346    0.031623   -0.010459   -0.009255   -0.004677
    5.766892    0.031623    0.006339    0.034632    0.024401
    0.252079    0.031623   -0.010468   -0.009286   -0.004715
    2.290223    0.031623   -0.010291   -0.008669   -0.003886
    7.243682    0.031623    0.024003    0.050618    0.001589
    3.670604    0.031623   -0.008401   -0.002415    0.003612
    9.141972    0.031623    0.072733   -0.058304    0.032047
    3.953024    0.031623   -0.007786   -0.000436    0.005848
    5.056418    0.031623   -0.002550    0.014563    0.018604
    8.478955    0.031623    0.059010   -0.011843   -0.063621
    9.535241    0.031623    0.078177   -0.079042    0.087616
    4.353380    0.031623   -0.006326    0.004030    0.010312
    6.286276    0.031623    0.012824    0.045192    0.020663
    7.598941    0.031623    0.035477    0.034625   -0.030999
    3.233712    0.031623   -0.009574   -0.006298   -0.001049
    6.275085    0.031623    0.013248    0.045049    0.019125
    8.840398    0.031623    0.065312   -0.031057   -0.036083
    0.621237    0.031623   -0.010481   -0.009328   -0.004771
    6.646041    0.031623    0.018535    0.051691    0.013656
    3.099114    0.031623   -0.009833   -0.007155   -0.002074
    7.075750    0.031623    0.022125    0.052551    0.006787
    6.367772    0.031623    0.014815    0.047381    0.017951
    4.464905    0.031623   -0.005850    0.005432    0.011587
    6.268239    0.031623    0.013228    0.046269    0.021044
    7.019192    0.031623    0.021367    0.052222    0.008264
    8.993894    0.031623    0.066297   -0.035086   -0.023373
    4.551741    0.031623   -0.004712    0.008956    0.015195
    9.987588    0.031623    0.078977   -0.082083    0.095126
    6.325931    0.031623    0.014109    0.046412    0.018602
    9.795834    0.031623    0.079071   -0.082572    0.097853
    4.247390    0.031623   -0.006803    0.002593    0.008934
    4.700847    0.031623   -0.004307    0.010111    0.016165
    4.349932    0.031623   -0.006402    0.003801    0.010092
    4.620499    0.031623   -0.004533    0.009448    0.015563
    4.256168    0.031623   -0.006631    0.003115    0.009441
    3.367527    0.031623   -0.009154   -0.004895    0.000671
    2.941908    0.031623   -0.009824   -0.007098   -0.001933
    4.634829    0.031623   -0.004492    0.009585    0.015728
    5.497492    0.031623    0.001111    0.023421    0.022587
    8.312251    0.031623    0.055541   -0.002780   -0.068827
    1.632256    0.031623   -0.010465   -0.009272   -0.004692
    0.977577    0.031623   -0.010473   -0.009297   -0.004716
    8.149214    0.031623    0.051549    0.006010   -0.066162
    0.199936    0.031623   -0.010395   -0.009023   -0.004339
    9.966383    0.031623    0.079367   -0.083761    0.101403
    2.951779    0.031623   -0.009836   -0.007147   -0.002011
    2.683246    0.031623   -0.010062   -0.007890   -0.002888
    0.918807    0.031623   -0.010461   -0.009253   -0.004650
    4.178420    0.031623   -0.006673    0.002991    0.009313
    7.309040    0.031623    0.024450    0.050583    0.000677
    1.973931    0.031623   -0.010313   -0.008736   -0.003952
    8.800708    0.031623    0.062289   -0.021673   -0.049479
    9.195824    0.031623    0.072505   -0.057531    0.030423
    2.240017    0.031623   -0.010395   -0.009039   -0.004409
    1.267509    0.031623   -0.010453   -0.009225   -0.004609
    1.931687    0.031623   -0.010435   -0.009168   -0.004550
    5.024877    0.031623   -0.002281    0.015169    0.018684
    9.084695    0.031623    0.072355   -0.056935    0.028760
    5.615860    0.031623    0.002085    0.025495    0.022975
    1.400308    0.031623   -0.010484   -0.009343   -0.004800
    8.257103    0.031623    0.054560   -0.000698   -0.067795
    0.170174    0.031623   -0.010463   -0.009267   -0.004689
    9.596606    0.031623    0.077734   -0.077225    0.081840
    2.833739    0.031623   -0.010077   -0.007965   -0.003049
    5.295158    0.031623    0.000253    0.021457    0.021882
    2.387913    0.031623   -0.010220   -0.008424   -0.003565
    3.163272    0.031623   -0.009709   -0.006747   -0.001590
    0.676061    0.031623   -0.010487   -0.009352   -0.004812
    9.274616    0.031623    0.072823   -0.058256    0.029254
    4.465839    0.031623   -0.004963    0.008216    0.014523
    9.510612    0.031623    0.078011   -0.078388    0.085734
    3.599718    0.031623   -0.008998   -0.004421    0.001127
    3.836287    0.031623   -0.007846   -0.000664    0.005492
    7.234037    0.031623    0.023689    0.051282    0.002637
    1.475596    0.031623   -0.010386   -0.008988   -0.004281
    8.924751    0.031623    0.064797   -0.029900   -0.034467
    0.077571    0.031623   -0.010464   -0.009274   -0.004711
    3.450984    0.031623   -0.008917   -0.004084    0.001719
    3.806576    0.031623   -0.008080   -0.001382    0.004781
    1.448704    0.031623   -0.010470   -0.009287   -0.004706
    6.127802    0.031623    0.010334    0.041001    0.021835
    6.103447    0.031623    0.010369    0.041315    0.022203
    7.343867    0.031623    0.024869    0.050089   -0.000495
    1.499904    0.031623   -0.010401   -0.009042   -0.004357
    7.680519    0.031623    0.038547    0.029736   -0.039368
    2.850516    0.031623   -0.010004   -0.007729   -0.002788
    3.574603    0.031623   -0.009045   -0.004572    0.000956
    0.191446    0.031623   -0.010403   -0.009051   -0.004378
    3.943818    0.031623   -0.007707   -0.000201    0.006063
    5.265883    0.031623   -0.000025    0.020818    0.021673
    2.735681    0.031623   -0.010054   -0.007874   -0.002898
    8.063865    0.031623    0.049776    0.010055   -0.065822
    0.859940    0.031623   -0.010401   -0.009040   -0.004350
    4.192036    0.031623   -0.006176    0.004503    0.010791
    3.069506    0.031623   -0.009841   -0.007183   -0.002115
    5.449917    0.031623    0.000924    0.023023    0.022505
    2.311706    0.031623   -0.010375   -0.008971   -0.004319
    8.913555    0.031623    0.066368   -0.034617   -0.028973
    5.932380    0.031623    0.008580    0.038309    0.023065
    4.143226    0.031623   -0.006460    0.003621    0.009870
    7.146434    0.031623    0.022582    0.051593    0.005255
    0.758175    0.031623   -0.010491   -0.009368   -0.004838
    3.646286    0.031623   -0.008470   -0.002632    0.003381
    0.316271    0.031623   -0.010476   -0.009316   -0.004766
    2.236017    0.031623   -0.010305   -0.008717   -0.003946
    1.596464    0.031623   -0.010461   -0.009257   -0.004664
    0.057616    0.031623   -0.010420   -0.009113   -0.004468
    3.493046    0.031623   -0.009185   -0.005028    0.000430
    6.215598    0.031623    0.012683    0.045389    0.021355
    2.219763    0.031623   -0.010399   -0.009054   -0.004436
    8.637026    0.031623    0.060194   -0.015260   -0.059065
    2.033689    0.031623   -0.010389   -0.009005   -0.004324
    4.657555    0.031623   -0.004550    0.009208    0.014900
    4.736183    0.031623   -0.004473    0.009327    0.014751
    4.698144    0.031623   -0.004617    0.008936    0.014478
    6.808232    0.031623    0.020004    0.052715    0.011385
    2.641616    0.031623   -0.010155   -0.008215   -0.003333
    0.272671    0.031623   -0.010476   -0.009318   -0.004778
    2.782689    0.031623   -0.009987   -0.007639   -0.002583
    0.368062    0.031623   -0.010479   -0.009328   -0.004784
    8.082791    0.031623    0.050032    0.009239   -0.064628
    8.292728    0.031623    0.053196    0.002967   -0.069865
    5.709547    0.031623    0.004512    0.030551    0.023510
    8.607380    0.031623    0.060817   -0.016869   -0.058936
    8.635567    0.031623    0.060171   -0.015161   -0.059411
    6.542436    0.031623    0.017298    0.050458    0.015343
    1.409875    0.031623   -0.010484   -0.009341   -0.004796
    6.688172    0.031623    0.018964    0.052064    0.013106
    1.811561    0.031623   -0.010436   -0.009169   -0.004542
    7.119969    0.031623    0.022539    0.052022    0.005567
    2.334195    0.031623   -0.010221   -0.008423   -0.003552
    7.950356    0.031623    0.047594    0.014040   -0.061005
    2.367335    0.031623   -0.010213   -0.008397   -0.003523
    8.457833    0.031623    0.060004   -0.014699   -0.060938
    2.247007    0.031623   -0.010392   -0.009029   -0.004392
    8.133151    0.031623    0.050928    0.007834   -0.067920
    5.094725    0.031623   -0.002449    0.014800    0.018706
    4.129691    0.031623   -0.007013    0.001949    0.008278
    4.777554    0.031623   -0.004363    0.009666    0.015090
    2.221853    0.031623   -0.010383   -0.008992   -0.004324
    3.634983    0.031623   -0.008462   -0.002629    0.003327
    4.480680    0.031623   -0.004992    0.008086    0.014298
    2.809231    0.031623   -0.010122   -0.008118   -0.003248
    1.361431    0.031623   -0.010401   -0.009039   -0.004351
    5.629489    0.031623    0.002785    0.026990    0.023198
    3.321296    0.031623   -0.009201   -0.005017    0.000613
    9.524044    0.031623    0.078252   -0.079390    0.088970
    9.837593    0.031623    0.079209   -0.083140    0.099645
    3.530117    0.031623   -0.008757   -0.003601    0.002171
    6.709980    0.031623    0.017740    0.051213    0.015469
    5.409260    0.031623    0.000894    0.022955    0.022464
    7.928374    0.031623    0.047050    0.015092   -0.060054
    0.937434    0.031623   -0.010439   -0.009172   -0.004535
    3.996859    0.031623   -0.007264    0.001111    0.007240
    2.019428    0.031623   -0.010440   -0.009193   -0.004611
    2.060281    0.031623   -0.010427   -0.009145   -0.004533
    6.797490    0.031623    0.018744    0.051692    0.013634
    4.887409    0.031623   -0.003661    0.011786    0.017180
    6.101275    0.031623    0.010842    0.042273    0.022218
    5.605119    0.031623    0.002054    0.025390    0.022887
    3.219287    0.031623   -0.009653   -0.006563   -0.001369
    5.640179    0.031623    0.005062    0.032012    0.024177
